id,title,subtitle,company,location,sublocation,hourly_rate_neto,hourly_rate_bruto,payment_type,normalized_payment_type,normalized_city,normalized_region,description,open_positions,duration,work_schedule,start_date,first_seen,last_seen
477648,DELO NA RAČUNALNIKU,ASISTENT/KA,ETILK SPONZORIRANJE KULTURE IN ŠPORTA D.O.O.,"LJUBLJANA, KOTNIKOVA ULICA 4",,10.0,11.62,10.00 €/h neto (11.62 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Za izvedbo generalke in zborovskega koncerta potrebujejo dijaka/injo ali študenta/ko, ki bo sodeloval/a pri upravljanju projekcije besedila. Skrbel/a bo, da se ustrezno besedilo oziroma prevod izvajane skladbe pravočasno prikaže na projekciji. Zaželeno je znanje sledenja notnemu zapisu in znanje uporabe Power pointa. Za več informacij pošlji e-prijavo.",,18. 5. IN 20. 5. 2026,POPOLDAN,2026-05-18,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477649,PRODAJA,,"ANTONIE, ANTONIJA GRUBAR S.P.","NOVO MESTO, LJUBLJANSKA 27",TRGOVINA OMBRE,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,NOVO MESTO,JUGOVZHODNA SLOVENIJA,Za delo v trgovini (butiku) z ženskimi oblačili iščejo polnoletno osebo. Zaželene so izkušnje iz prodaje in osnovno računalniško znanje. Zainteresirani pokličite!,,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-04-20,2026-04-08T18:00:08.172264+00:00,2026-04-15T18:00:07.868523+00:00
477650,RAČUNOVODSKA DELA,,"CGP, D.D.","NOVO MESTO, LJUBLJANSKA CESTA 36",,,,PO DOGOVORU,NEGOTIABLE,NOVO MESTO,JUGOVZHODNA SLOVENIJA,"Pomoč v računovodstvu: pomoč pri vnosu in urejanju računovodskih podatkov, pripravi poročil ter podpori pri osnovnih kontrolah in izboljšavah računovodskih procesov. Zaželen/a je študent/ka ekonomske smeri, lahko tudi druge smeri, resen odnos do dela in natančnost. Prijave pošljite na email do 20. 4. 2026.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-04-20T18:00:07.001839+00:00
477651,DELO NA TERENU,VOZNIK,GOLD EKSPRES D.O.O.,"LJUBLJANA ŠENTVID, PLEMLJEVA ULICA 2",,7.74,9.0,7.74 €/h neto (9.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo osebo za delo voznika kombija, nalaganje, razlaganje in razvoz paketov v hitri pošti, razvoz s kombijem.",,PO DOGOVORU,DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-04-21T19:07:20.438871+00:00
477652,DELO NA TERENU,NAKLADANJE/ RAZKLADANJE,NOMAD 2000 D.O.O.,"LJUBLJANA, TRŽAŠKA CESTA 135",,8.73,10.15,8.73 €/h neto (10.15 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo osebo za nakladanje in pomoč pri prevozu. Delo bo potekalo v četrtek, 9. 4. 2026, od 7. 30 dalje. Pogoj za delo je znanje slovenskega jezika. Za prijavo jim pošlji email.",,"EN DAN, 9. 4. 2026",DOPOLDAN,2026-04-09,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477653,GRADBENA DELA,IZDELAVA GRADBENE DOKUMENTACIJE,"CGP, D.D.",DRAMLJE,,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,DRAMLJE,SAVINJSKA,"Potrebujejo osebo ustrezne smeri študija (zaželeno zaključni letnik ali absolvent/ka gradbene smeri) za delo pomočnika/ce vodje gradbišča (pomoč pri vodenju posameznih faz operativnih del, skrb za tehnično dokumentacijo, zbiranje podatkov za obračun, sestava in obračun gradbenih del, sodelovanje pri geodetskih meritvah in obdelavi le-teh, pripravljanje tehnične dokumentacije, vodenje raznih evidenc, poročil). Navedena urna postavka je začetna, odvisna je od znanj in izkušenj.",,PO DOGOVORU,DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-07-22T19:54:07.601616+00:00
477654,POMOČ V TRGOVINI,,"EUROSPIN EKO, D.O.O.",NOVO MESTO,,8.15,9.47,8.15 €/h neto (9.47 €/h bruto),HOURLY,NOVO MESTO,JUGOVZHODNA SLOVENIJA,"Uspešno trgovsko podjetje ti ponuja možnost dela v super kolektivu, kjer lahko dobro zaslužiš in dobiš veliko izkušenj na področju dela v trgovini. Nudijo ti prilagodljiv urnik, ki ti omogoča prilagajanje študijskim obveznostim. Če meniš, da si zanesljiva oseba, ki ji je mar za čistočo in red, ne odlašaj s prijavo in se jim pridruži. Pogoj za delo je polnoletnost.",,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-11T20:23:31.304571+00:00
477655,POMOČ V TRGOVINI,POLNJENJE POLIC IN BLAGAJNIK,"EUROSPIN EKO, D.O.O.","KRŠKO, ULICA MLADINSKIH DEL. BRIGAD 2",,8.15,9.47,8.15 €/h neto (9.47 €/h bruto),HOURLY,KRŠKO,POSAVSKA,"Uspešno trgovsko podjetje ti ponuja možnost dela v super kolektivu med poletjem, kjer lahko dobro zaslužiš in dobiš veliko izkušenj na področju dela v trgovini. Nudijo ti prilagodljiv urnik, ki ti omogoča prilagajanje študijskim obveznostim. Če meniš, da si zanesljiva oseba, ki ji je mar za čistočo in red, ne odlašaj s prijavo in se jim pridruži. Pogoj za delo je polnoletnost.",,POČITNIŠKO DELO,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-06-11T21:04:39.800271+00:00
477656,DELO NA TERENU,,"ZAVOD ZA DEZINFEKCIJO, DEZINSEKCIJO IN DERATIZACIJO","CELJE, SLOVENSKA BISTRICA, MARIBOR",,8.15,9.47,8.15 €/h neto (9.47 €/h bruto),HOURLY,CELJE,SAVINJSKA,"Za pomoč na terenu iščejo polnoletne osebe. Opravljala se bodo lažja dela s področja ekologije. Pogoji: odgovornost, zanesljivost in vozniški izpit B kategorije. Izkušnje niso pogoj. Zaželena je izobrazba iz smeri zdravstva, ekologije, veterine, ipd. Delo se opravlja v dopoldanskem času do 14.00, po dogovoru. Možnost fleksibilnosti urnika. Zainteresirani pošljite prijavo s krajšim življenjepisom na mail. Pričetek dela takoj.",3,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-08-23T18:59:37.048068+00:00
477657,BLAGAJNIK,,SPAR SLOVENIJA D.O.O.,"RAVNE, JAVORNIK 70",,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,RAVNE,GORENJSKA,"Podjetje išče polnoletno osebo za delo na blagajni in pomoč v trgovini, v popoldanskem in dopoldanskem času.",,PO DOGOVORU,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-10T19:44:21.026279+00:00
477658,INFORMATIKA,,"VERLAG DASHOFER, ZALOŽBA, D.O.O.","LJUBLJANA, DUNAJSKA CESTA 021",,8.61,10.0,8.61 €/h neto (10.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"V podjetju potrebujejo študenta/ko za pomoč pri pripravi novih prenosnih računalnikov za zaposlene (nalaganje programske opreme ipd). Zaželena smer študija je računalništvo in informatika, ni pa pogoj. Pogoj je znanje s tega področja. Delo se bo opravljajo med 9. in 15. uro. Po potrebi se bo delo opravljalo tudi 13. 4. v dopoldanskem času.",,"PETEK, 10. 4.",DOPOLDAN,2026-04-10,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477659,PRODAJA,,"TRGOVSKI CENTER TIVOLI - MOTO SHOP D.O.O., TRGOVINA NA DEBELO IN DROBNO, PROIZVODNJA, UVOZ-IZVOZ LJUBLJANA","NOVO MESTO, OTOŠKA CESTA 5",SKINY,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,NOVO MESTO,JUGOVZHODNA SLOVENIJA,"Potrebujejo polnoletno, komunikativno in nasmejano osebo (zaželen/a absolvent/ka), ki uživa v modi, modnih trendih, svetovanju in prodaji priznanega spodnjega perila v novo odprti trgovini. Zaželene so izkušnje v prodaji tekstila ali obutve, niso pa pogoj. Pošlji e-prijavo.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-08-23T18:59:37.048068+00:00
477660,DELO V KUHINJI,POMIVALEC,MAKARONI D.O.O.,LJUBLJANA CENTER/BTC,VITO MACCHERONI,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Za pomivanje posode potrebujejo pomoč vestne, zanesljive in natančne osebe. Delo poteka po dogovoru in potrebi. Ob nedeljah in praznikih so zaprti. Za prijavo jih pokličite ali jim pišite na e-mail.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-07-22T19:54:07.601616+00:00
477661,PRODAJA,,"TRGOVSKI CENTER TIVOLI - MOTO SHOP D.O.O., TRGOVINA NA DEBELO IN DROBNO, PROIZVODNJA, UVOZ-IZVOZ LJUBLJANA","LJUBLJANA RUDNIK, SUPERNOVA, JURČKOVA CESTA 223",TRGOVINA CHAMPION,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo komunikativni, nasmejani in polnoletni osebi, ki uživata v modi, športu, modnih trendih, svetovanju in prodaji športnih ter modnih oblačil. Zaželene so izkušnje v prodaji tekstila ali obutve, niso pa pogoj. Pričetek dela je lahko takoj. Pošlji e-prijavo ali jih pokliči na telefon.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-04-19T18:00:06.526752+00:00
477662,REŠEVALEC/KA IZ VODE,,DOM PARAPLEGIKOV D.O.O.,"PORTOROŽ, PACUG 10",,11.0,12.78,11.00 €/h neto (12.78 €/h bruto),HOURLY,PORTOROŽ/PORTOROSE,OBALNO-KRAŠKA,"Iščejo reševalce (m/ž) iz vode. Delo zajema običajno delo reševalca v manjšem bazenu, pomoč paraplegikom pri vstopu v bazen in izstopu iz bazena s pomočjo dvigala.",3,DO OKTOBRA 2026,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-26T20:34:55.472877+00:00
477663,HOSTES/A,DELO NA SEJMU,"ADHEZIV, D.O.O.",CELJE,MEDNARODNI INDUSTRIJSKI SEJEM,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,CELJE,SAVINJSKA,"Iščejo polnoletnega kandidata/ko za opravljanje del na razstavnem prostoru. Delo obsega postrežbo gostov s pijačo in kavo ter deljenje katalogov. Zaželene so izkušnje, urejenost, prijaznost in komunikativnost. Delo se opravlja med 9. in predvidoma 17. uro. Ob prijavi priložite življenjepis z izkušnjami.",,EN DAN: 16. 4. 2026,DOPOLDAN,2026-04-16,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477664,DELO NA BENCINSKEM SERVISU,POMOČ V STREŽBI,"POSREDOVANJE PRI PRODAJI, PATRIK MATIKA S.P.",POSTOJNA,,7.8,9.06,7.80 €/h neto (9.06 €/h bruto),HOURLY,POSTOJNA,PRIMORSKO-NOTRANJSKA,"Iščejo polnoletno osebo za delo na bencinskem servisu (delo na blagajni, polnjenje polic, pomoč strankam, čiščenje servisa) ter pomoč v strežbi (delo v lokalu). Izmensko delo, izkušnje zaželene.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-08-23T18:59:37.048068+00:00
477665,DELO NA BENCINSKEM SERVISU,POMOČ V STREŽBI,"POSREDOVANJE PRI PRODAJI, PATRIK MATIKA S.P.",LOKEV,,7.8,9.06,7.80 €/h neto (9.06 €/h bruto),HOURLY,LOKEV,OBALNO-KRAŠKA,"Iščejo polnoletno osebo za delo na bencinskem servisu (delo na blagajni, polnjenje polic, pomoč strankam, čiščenje servisa) ter pomoč v strežbi (delo v lokalu). Izmensko delo, izkušnje zaželene. Pogovorno znanje italijanščine je pogoj.",,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-08-23T18:59:37.048068+00:00
477666,PRODAJA,PRODAJA SLADOLEDA,PS INVEST D.O.O.,"LJUBLJANA RUDNIK, JURČKOVA CESTA 223",SEGAFREDO,8.17,9.5,8.17 €/h neto (9.50 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,Iščejo več oseb za prodajo sladoleda v nakupovalnem centru. Zaželene so izkušnje. Delo pretežno popoldan. Pogoj znanje slovenskega jezika.,3,DLJE ČASA (ZAČ. IN OBČ. DELO),POPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-07-05T19:53:48.213084+00:00
477667,VRTNARSKA DELA,,KMETIJSKI INŠTITUT SLOVENIJE,"LJUBLJANA, HACQUETOVA 17",,9.0,10.46,9.00 €/h neto (10.46 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,Iščejo osebi za čiščenje plevela na vrtu med rožami. Delo bo potekalo po potrebi in dogovoru.,2,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,2026-04-09,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477668,PRODAJA,PRODAJA SLADOLEDA,PS INVEST D.O.O.,"LJUBLJANA CENTER, MAČKOVA ULICA 2",VIGO,8.43,9.8,8.43 €/h neto (9.80 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Prodaja sladoleda. Med vikendom je urna postavka 10,80 € bruto. Pogoj je polnoletnost. Zaželene so izkušnje.",3,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-07-01T20:27:06.661928+00:00
477669,INVENTURA,,PEPCO D.O.O.,LENART,,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,,PODRAVSKA,Potrebujejo večje število študentov/k za inventuro v trgovini z oblačili in izdelki za dom. Delo se prične ob 6. 30 in traja do 15. 00.,16,5. 5. 2026,DOPOLDAN,2026-05-05,2026-04-08T18:00:08.172264+00:00,2026-04-15T18:00:07.868523+00:00
477670,PROMOCIJA,,MPG PLUS D.O.O.,LJUBLJANA,,9.47,11.0,9.47 €/h neto (11.00 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Potrebujejo komunikativne osebe za promocijo krem v drogerijah. Delo poteka v petek 10. 4. in 17. 4., med 16. in 20. uro, ter v soboto, 11. 4., in 18. 4., med 10. in 14. uro. Obvezno je znanje slovenskega jezika in zaželen je lasten prevoz.",3,4 DNI,MED VIKENDI,2026-04-10,2026-04-08T18:00:08.172264+00:00,2026-04-09T18:00:06.344477+00:00
477671,POMOČ V KUHINJI,PRIPRAVA HRANE,LAGARDERE TRAVEL RETAIL SLOVENIA D.O.O.,"SLOVENSKE KONJICE, SPODNJE GRUŠOVJE 10A",TEPANJE 1,9.04,10.5,9.04 €/h neto (10.50 €/h bruto),HOURLY,SLOVENSKE KONJICE,SAVINJSKA,"Večja gostinska družba išče delavno in zanesljivo osebo za pomoč v kuhinji in pomivalnici. Delo obsega lažja dela v kuhinji, pomivanje in pospravljanje posode, čiščenje miz ter pripravo sendvičev ipd. Urnik je po dogovoru. Pogoj je znanje slovenskega jezika. Nudijo razgibano delo in malico.",,DO DOGOVORU,IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-05-11T20:23:31.304571+00:00
477672,DELO V PROIZVODNJI,,BSH HIŠNI APARATI D.O.O. NAZARJE,"NAZARJE, SAVINJSKA CESTA 30",BOSCH,7.74,9.0,7.74 €/h neto (9.00 €/h bruto),HOURLY,NAZARJE,SAVINJSKA,"Podjetje, ki proizvaja male gospodinjske aparate, išče polnoletne osebe za izmensko delo v proizvodnji. Obseg dela: sestava in embaliranje sklopov, posluževanje strojev in naprav, kontrola dela ter pregledovanje izdelkov, obveščanje nadrejenega o odstopanjih na delovnem mestu. Študentom/kam pripadata tudi organizirana malica v podjetju in možnost koriščenja avtobusnega prevoza. Prijave sprejemajo preko spletne strani podjetja.",15,POČITNIŠKO DELO,IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-07-12T19:43:09.105601+00:00
477673,POUČEVANJE,POUČEVANJE PLESA,"PLES PLUS, PLESNA ŠOLA D.O.O.",LJUBLJANA,,12.5,14.53,12.50 €/h neto (14.53 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Poučevanje začetnih plesnih skupin predšolskih in osnovnošolskih otrok. Pogoji so polnoletnost, plesno znanje in izkušnje pri poučevanju plesa oziroma delu z otroki. Delo bo potekalo po potrebi in dogovoru (med 13. in 17. uro). Navedeno plačilo je na pedagoško uro.",10,PO DOGOVORU,POPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-04-27T19:57:31.306908+00:00
477674,DELO NA STOJNICI,PRODAJA SADJA / ZELENJAVE,TIER 1 PREVOZI IN STORITVE D.O.O.,CELJE IN OKOLICA,,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,CELJE,SAVINJSKA,"V prijeten in sproščen kolektiv vabijo dinamične in komunikativne študente/ke za prodajo sadja na stojnici. Delo poteka v prijaznem okolju, kjer cenijo dobro voljo in timski duh. Predhodne izkušnje niso potrebne – pomembnejša sta zanesljivost in pripravljenost za delo z ljudmi. Če si odgovorna in pozitivna oseba, si želiš pridobiti nove izkušnje ter zaslužiti, te vabijo, da se jim pridružiš! Ponujajo stimulativno plačilo glede na uspešnost prodaje.",4,PO DOGOVORU,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-11T20:23:31.304571+00:00
477675,DELO NA STOJNICI,PRODAJA SADJA / ZELENJAVE,TIER 1 PREVOZI IN STORITVE D.O.O.,SLOVENSKE KONJICE,,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,SLOVENSKE KONJICE,SAVINJSKA,"V prijeten in sproščen kolektiv vabijo dinamične in komunikativne študente/ke za prodajo sadja na stojnici. Delo poteka v prijaznem okolju, kjer cenijo dobro voljo in timski duh. Predhodne izkušnje niso potrebne – pomembnejša sta zanesljivost in pripravljenost za delo z ljudmi. Če si odgovorna in pozitivna oseba, si želiš pridobiti nove izkušnje ter zaslužiti, te vabijo, da se jim pridružiš! Možnost stimulativnega plačila glede na uspešnost prodaje.",3,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-11T20:23:31.304571+00:00
477676,LAŽJA FIZIČNA DELA,VZDRŽEVALNA DELA,EMBEDIUM D.O.O.,KOSTANJEVICA NA KRKI,,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,KOSTANJEVICA NA KRKI,POSAVSKA,"Opravljanje lažjih vzdrževalnih del kot so beljenje, kitanje in čiščenje prostorov.",4,PO DOGOVORU,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-28T20:58:41.378492+00:00
477677,BLAGAJNIK,,LAGARDERE TRAVEL RETAIL SLOVENIA D.O.O.,"SLOVENSKE KONJICE, SPODNJE GRUŠOVJE 10A",TEPANJE 1,9.9,11.5,9.90 €/h neto (11.50 €/h bruto),HOURLY,SLOVENSKE KONJICE,SAVINJSKA,"Podjetje išče pridno in zanesljivo osebo za delo v točilnici in na blagajni. Delovne izkušnje niso potrebne, uvajanje v delo je zagotovljeno, prav tako je zagotovljena malica in prijetno delovno okolje.",,DO DOGOVORU,IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-04-21T19:07:20.438871+00:00
477678,POMOČ V STREŽBI,,"BAR RIBNIK, RADO ANTOLIČ S.P.","ORMOŽ, OB RIBNIKU 1",,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,ORMOŽ,PODRAVSKA,"V podjetju potrebujejo komunikativno, vestno in zanesljivo osebo za delo in pomoč v strežbi na lepi lokaciji. Delovnik je dvoizmenski (dopoldan, popoldan), po dogovoru in potrebi. Interesenti naj prijavo oddajo s klikom na zeleni gumb E-PRIJAVA.",,OB VIKENDIH IN MED POČITNICAMI,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-04-21T19:07:20.438871+00:00
477679,ADMINISTRATIVNA DELA,,MUPRA D.O.O.,"MARIBOR, LACKOVA CESTA 41A",,8.8,10.23,8.80 €/h neto (10.23 €/h bruto),HOURLY,MARIBOR,PODRAVSKA,"Potrebujejo pomoč pri administrativnem delu. Delo obsega vpisovanje v računalniški sistem, oblikovanje besedila v Word-u in Excel-u. Zaželeno je tudi poznavanje Autocad-a.",,PO DOGOVORU,DOPOLDAN,2026-04-09,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477680,DELO NA STOJNICI,PRODAJA SADJA / ZELENJAVE,TIER 1 PREVOZI IN STORITVE D.O.O.,LJUBLJANA IN OKOLICA,,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"V prijeten in sproščen kolektiv vabijo dinamične in komunikativne študente/ke za prodajo sadja na stojnici. Delo poteka v prijaznem okolju, kjer cenijo dobro voljo in timski duh. Predhodne izkušnje niso potrebne – pomembnejša sta zanesljivost in pripravljenost za delo z ljudmi. Če si odgovorna in pozitivna oseba, si želiš pridobiti nove izkušnje ter zaslužiti, te vabijo, da se jim pridružiš! Za prevoz je poskrbljeno! Dela se večkrat na teden, po potrebi in dogovoru.",6,PO DOGOVORU,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-05-11T20:23:31.304571+00:00
477681,ANKETIRANJE,,"MEDIANA, D.O.O.",LJUBLJANA Z OKOLICO,,,,18 € BRUTO/ANKETO,OTHER,LJUBLJANA,OSREDNJESLOVENSKA,Iščejo odgovorne in zanesljive osebe za terensko anketiranje s tablico po gospodinjstvih. Prednost bodo imele osebe z izkušnjami na terenu. Pogoj je lasten prevoz. Anketa traja cca 30 minut. Povrnejo tudi voznino.,3,PO DOGOVORU,PO DOGOVORU,2026-04-13,2026-04-08T18:00:08.172264+00:00,2026-04-09T18:00:06.344477+00:00
477682,VULKANIZERSKA DELA,,PNEUMATIC CENTER TKAVC SABINA S.P.,"NAZARJE, LESARSKA CESTA 45",,10.0,11.62,10.00 €/h neto (11.62 €/h bruto),HOURLY,NAZARJE,SAVINJSKA,"Potrebujejo osebo za pomoč v vulkanizerski delavnici pri menjavi in popravilu pnevmatik ter pranju vozil. Delo poteka dopoldan, po potrebi in dogovoru.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-04-27T19:57:31.306908+00:00
477683,POMOČ PRI PRODAJI,,S. OLIVER S L O D.O.O.,"MURSKA SOBOTA, CENTER MAXIMUS, ULICA ŠTEFANA KOVAČA 43",,7.73,8.98,7.73 €/h neto (8.98 €/h bruto),HOURLY,MURSKA SOBOTA,POMURSKA,"Če imaš strast do mode in dela z ljudmi, potem si prava oseba za njih. V poslovalnici potrebujejo pomoč pri prodaji modnih izdelkov in oblačil. Delo poteka med tednom in med vikendi, dopoldan in popoldan, vse po dogovoru in potrebi. Nudijo prilagodljiv urnik, možnost za osebni in karierni razvoj, izobraževanja ter motivacijske aktivnosti. Pridruži se ekipi in postani del zgodbe o uspehu.",,PO DOGOVORU,IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-04-22T19:49:44.641837+00:00
477684,PROGRAMIRANJE,,SSRD D.O.O.,"LJUBLJANA, ŽELEŽNA CESTA 8",TRITRI,11.0,12.78,11.00 €/h neto (12.78 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Razvijalec/ka za avtonomne drone in vgrajene sisteme z izkušnjami v programskih jezikih C++, Python ter v okolju Linux. Pozna tehnologije ROS2, PID regulacijo, LIDAR ter avtonomno navigacijo. Ima znanje s področja globokega učenja (Deep Learning), modelov YOLO in simulacij. Zanima se za sodobne tehnologije, kot so Nvidia Jetson, reverse engineering, kibernetska varnost in strojna oprema.",2,DLJE ČASA (ZAČ. IN OBČ. DELO),PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-04-08T18:00:08.172264+00:00
477685,POMOČ V KUHINJI,DELO NA TERENU,SOVITA D.O.O.,"LJUBLJANA, LETALIŠKA CESTA 34",,8.0,9.3,8.00 €/h neto (9.30 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Podjetje išče za daljše občasno sodelovanje študentko ali študenta za pomoč v kuhinji. Delo poteka dopoldne, med 6. in 14. uro. Občasno (prb. 1x mesečno) se dela tudi ob vikendih, med 6.30 in 13.30 - vse po dogovoru. Urna postavka se prilagaja glede na delovni dan oz. delo ob vikendih. Pogoj za prijavo je vozniški izpit B kat. in znanje slovenskega jezika. Če si zanesljiv/-a, rad/-a delaš v timu in te veseli delo v kuhinji, te z veseljem vabijo med njih. Pridruži se kolektivu ... z okusom.",,DLJE ČASA (ZAČ. IN OBČ. DELO),DOPOLDAN,,2026-04-08T18:00:08.172264+00:00,2026-05-17T19:47:42.857980+00:00
477686,STREŽBA HRANE IN PIJAČE,,"BARCELÓ, DEJAVNOST HOTELOV IN PODOBNIH NASTANITVENIH OBRATOV, D.O.O.","LJUBLJANA, SLOVENSKA CESTA 16",OCCIDENTAL,8.15,9.47,8.15 €/h neto (9.47 €/h bruto),HOURLY,LJUBLJANA,OSREDNJESLOVENSKA,"Iščejo zanesljive osebe za okrepitev ekipe v strežbi hrane in pijače, ki bodo z odzivnostjo, profesionalnostjo in odličnim odnosom do gostov poskrbele za prijetno gostinsko izkušnjo. Glavne naloge vključujejo: sprejem in postrežbo gostov, strežbo hrane in pijače. Zahtevano je dobro znanje slovenskega in angleškega jezika. Obvezne predhodne izkušnje v strežbi (hotel, bar ali restavracija). Prijave pošljite v slovenskem in angleškem jeziku.",3,PO DOGOVORU,PO DOGOVORU,,2026-04-08T18:00:08.172264+00:00,2026-04-16T18:00:07.263285+00:00
477687,STREŽBA,,"MITJA ŽERKO S.P., GOSTINSTVO ŽERKO",ZAGORJE,BAR MERLI,8.17,9.5,8.17 €/h neto (9.50 €/h bruto),HOURLY,ZAGORJE,PODRAVSKA,Iščejo polnoletno osebo za delo v strežbi. Zaželene so izkušnje.,,DLJE ČASA (ZAČ. IN OBČ. DELO),IZMENSKO,,2026-04-08T18:00:08.172264+00:00,2026-08-13T19:37:47.788389+00:00
